ticker,event_date,window_start,window_end,symbol,symbols,publishedDate,publishedDateET,date_et,title,text,site,url,image
ORCL,2025-09-09,2025-08-26,2025-09-23,ORCL,,2025-08-26 04:40:00,2025-08-26T04:40:00-04:00,2025-08-26,Prediction: 2 Stocks That'll Be Worth More Than Berkshire Hathaway 5 Years From Now,"Berkshire Hathaway (BRK.B -0.56%) (BRK.A -0.72%) is a legendary stock with decades of above-average performance. Yet, even legends can fade.",fool.com,https://www.fool.com/investing/2025/08/26/predict-stocks-worth-more-berkshire-orcl-tsla/,https://images.financialmodelingprep.com/news/prediction-2-stocks-thatll-be-worth-more-than-berkshire-20250826.jpg
ORCL,2025-09-09,2025-08-26,2025-09-23,ORCL,,2025-08-28 12:36:04,2025-08-28T12:36:04-04:00,2025-08-28,Oracle Cloud Expansion in Focus: A Key to Future Momentum?,"ORCL's cloud revenues surge, fueled by AI demand and multi-cloud expansion, with management eyeing 40% growth in fiscal 2026.",zacks.com,https://www.zacks.com/stock/news/2744429/oracle-cloud-expansion-in-focus-a-key-to-future-momentum?cid=CS-STOCKNEWSAPI-FT-analyst_blog|quick_take-2744429,https://images.financialmodelingprep.com/news/oracle-cloud-expansion-in-focus-a-key-to-future-20250828.jpg
ORCL,2025-09-09,2025-08-26,2025-09-23,ORCL,,2025-08-28 13:17:11,2025-08-28T13:17:11-04:00,2025-08-28,"Here's One Options Play For Oracle Stock, A Volatile Tech Giant",Volatility is high on Oracle stock due to its pending earnings announcement. One way to take advantage is via a diagonal put spread.,investors.com,https://www.investors.com/research/options/oracle-orcl-stock-tech-giant-diagonal-put-spread-options/,https://images.financialmodelingprep.com/news/heres-one-options-play-for-oracle-stock-a-volatile-20250828.jpg
ORCL,2025-09-09,2025-08-26,2025-09-23,ORCL,,2025-08-29 05:30:00,2025-08-29T05:30:00-04:00,2025-08-29,Oracle Commodity Holding and Silver Elephant Amend Existing Coal and Silver Royalty Agreements,"Vancouver, British Columbia--(Newsfile Corp. - August 29, 2025) - Silver Elephant Mining Corp. (TSX: ELEF) (OTCQB: SILEF) (FSE: 1P2) (""Silver Elephant"") and Oracle Commodity Holding Corp. (TSXV: ORCL) (OTCQB: ORLCF) (""Oracle"") announce they have executed amended and restated net smelter return (""NSR"") royalty agreements covering Silver Elephant's Mongolian coal properties and Bolivian silver properties, replacing and restating prior royalty arrangements. For the Mongolian coal properties, subject to the terms of the royalty agreements and any applicable regulatory or stock exchange approval, Silver Elephant and Oracle agreed that coal royalty is revised to the greater of US$2 per tonne or 3% of NSR (from the greater of US$3 per tonne or 5% of NSR).",newsfilecorp.com,https://www.newsfilecorp.com/release/264355/Oracle-Commodity-Holding-and-Silver-Elephant-Amend-Existing-Coal-and-Silver-Royalty-Agreements,https://images.financialmodelingprep.com/news/oracle-commodity-holding-and-silver-elephant-amend-existing-coal-20250829.jpg
ORCL,2025-09-09,2025-08-26,2025-09-23,ORCL,,2025-08-29 15:04:52,2025-08-29T15:04:52-04:00,2025-08-29,Oracle Stock Slides In Choppy Market For AI Stocks. What To Watch Next.,Oracle is trading lower in a down day overall for AI stocks.,investors.com,https://www.investors.com/news/technology/oracle-stock-orcl-news-ai-nvda/,https://images.financialmodelingprep.com/news/oracle-stock-slides-in-choppy-market-for-ai-stocks-20250829.jpg
ORCL,2025-09-09,2025-08-26,2025-09-23,ORCL,,2025-08-30 09:30:00,2025-08-30T09:30:00-04:00,2025-08-30,"4 ""Ten Titans"" Stocks Are Already in the Dow Jones. Could the Rest Join by 2030?","The Dow Jones Industrial Average includes 30 industry-leading U.S. companies from a variety of sectors. Despite having far fewer components than the S&P 500 or Nasdaq Composite, the Dow remains one of the most widely followed stock market indexes -- acting as a representative democracy, if you will, of the broader market.",fool.com,https://www.fool.com/investing/2025/08/30/4-ten-titans-growth-stocks-dow-jones-2030/,https://images.financialmodelingprep.com/news/4-ten-titans-stocks-are-already-in-the-dow-20250830.jpg
ORCL,2025-09-09,2025-08-26,2025-09-23,ORCL,,2025-08-30 12:10:00,2025-08-30T12:10:00-04:00,2025-08-30,"Will 2025's 3 Best-Performing ""Ten Titans"" Stocks Lead the Group Again in 2026?","The 10 largest growth-focused U.S. companies now make up 38% of the S&P 500. Known as the ""Ten Titans,"" the list includes Nvidia (NVDA -3.38%), Microsoft, Apple, Amazon, Alphabet, Meta Platforms, Broadcom, Tesla, Oracle (ORCL -5.97%), and Netflix (NFLX -1.87%).",fool.com,https://www.fool.com/investing/2025/08/30/buy-best-performing-ten-titans-growth-stocks-2026/,https://images.financialmodelingprep.com/news/will-2025s-3-bestperforming-ten-titans-stocks-lead-the-20250830.jpg
ORCL,2025-09-09,2025-08-26,2025-09-23,ORCL,,2025-08-31 06:00:00,2025-08-31T06:00:00-04:00,2025-08-31,"Billionaire Philipe Laffont Just Sold Coatue Management's Stake in Super Micro Computer and Piled Into Another Artificial Intelligence (AI) Giant Up Over 336,000% Since Its IPO","In the 1990s, an elite group of investors worked for a tech-focused hedge fund called Tiger Management, led by the legendary investor Julian Robertson. Not only did Robertson mentor this group of investors, but he would go on to seed many of their future hedge funds as the talented group, referred to as the Tiger Cubs, went on to become great investors in their own right.",fool.com,https://www.fool.com/investing/2025/08/31/billionaire-phillipe-laffont-just-sold-coatue-mana/,https://images.financialmodelingprep.com/news/billionaire-philipe-laffont-just-sold-coatue-managements-stake-in-20250831.jpg
ORCL,2025-09-09,2025-08-26,2025-09-23,ORCL,,2025-09-01 01:53:26,2025-09-01T01:53:26-04:00,2025-09-01,Billionaire Philipe Laffont sells SMCI stock to load up on old tech name,"Super Micro Computer Inc (NASDAQ: SMCI) remains in focus today after Coatue Management founder Philipe Laffont revealed he's pulled out of AI server company. In its place, the hedge fund manager has made a substantial investment in a legacy tech company with deep roots in enterprise software and cloud infrastructure.",invezz.com,https://invezz.com/news/2025/09/01/billionaire-philipe-laffont-sells-smci-stock-to-load-up-on-old-tech-name/,https://images.financialmodelingprep.com/news/billionaire-philipe-laffont-sells-smci-stock-to-load-up-20250901.jpg
ORCL,2025-09-09,2025-08-26,2025-09-23,ORCL,,2025-09-01 11:01:04,2025-09-01T11:01:04-04:00,2025-09-01,Oracle (ORCL) to Report Q1 Results: Wall Street Expects Earnings Growth,Oracle (ORCL) doesn't possess the right combination of the two key ingredients for a likely earnings beat in its upcoming report. Get prepared with the key expectations.,zacks.com,https://www.zacks.com/stock/news/2745544/oracle-orcl-to-report-q1-results-wall-street-expects-earnings-growth?cid=CS-STOCKNEWSAPI-FT-tale_of_the_tape|yseop_template_9-2745544,https://images.financialmodelingprep.com/news/oracle-orcl-to-report-q1-results-wall-street-expects-20250901.jpg
